Plate,Well,Name,Concentration,isHit,Prediction_1,Neighbor_1,Distance_1,Confidence_1,Prediction_2,Neighbor_2,Distance_2,Confidence_2,Prediction_3,Neighbor_3,Distance_3,Confidence_3,Prediction_4,Neighbor_4,Distance_4,Confidence_4,Prediction_5,Neighbor_5,Distance_5,Confidence_5,Prediction_6,Neighbor_6,Distance_6,Confidence_6,Prediction_7,Neighbor_7,Distance_7,Confidence_7,Prediction_8,Neighbor_8,Distance_8,Confidence_8,Prediction_9,Neighbor_9,Distance_9,Confidence_9,Prediction_10,Neighbor_10,Distance_10,Confidence_10,Prediction_11,Neighbor_11,Distance_11,Confidence_11,Prediction_12,Neighbor_12,Distance_12,Confidence_12
2013002124,N-20,143241,1,1,Actin,LatA_2,0.787455705900787,0.594905998433587,AuroraB,ZM447439_2,1.22780409126084,0.0480770801697771,DNA,CPT_1,1.732021474172,0.00505403206589341,Proteasome,MG-115_3,1.89026135096806,0.00284343023822104,HDAC,Apicidin_3,2.04069986988749,0.0015861794326366,DMSO,DMSO,2.23226131610941,0.000707141982453892,ER,Tunicamycin_2,2.46395855159927,0.000261753330338521,MT,EpothiloneB_7,2.74644354056196,8.26343454574612e-05,mTOR,Rapamycin_7,2.81749826956772,6.25717442928109e-05,PLK,BI2536_1,2.93578924508473,3.99358457530878e-05,Hsp90,SNX-2112_4,3.47653609523015,6.51260130471608e-06,N/A,N/A,NaN,NaN
2013002130,O-4,3053,3,1,Actin,LatA_2,0.916422850304626,0.318474416900287,AuroraB,ZM447439_2,1.13235825542316,0.084578947219489,Proteasome,PS-341_5,1.19159095339239,0.0592843909270043,DNA,CPT_2,1.39848740292126,0.0196558616740066,HDAC,Apicidin_3,2.13575938221754,0.00106920848876434,DMSO,DMSO,2.30849265208082,0.000508583616794059,ER,Tunicamycin_2,2.32172454297843,0.00048034676846152,mTOR,Rapamycin_7,2.39546451773632,0.000349971931068261,Hsp90,AUY922_5,3.02013028754443,2.93736880926388e-05,PLK,BI2536_1,3.02119187513061,2.92625830109609e-05,MT,EpothiloneB_7,3.17205358132926,1.74054023901466e-05,N/A,N/A,NaN,NaN
2013002130,K-17,732517,3,1,Actin,CytD_3,1.0295320929821,0.160422999879277,AuroraB,ZM447439_2,1.94364341843413,0.00232504307416566,Proteasome,PS-341_1,2.15340500939507,0.000992057093921421,DNA,CPT_1,2.43569605762492,0.000294935610590162,HDAC,SAHA_2,2.45081281844315,0.000276670486644131,MT,EpothiloneB_7,2.85565932664457,5.40208215406663e-05,PLK,BI2536_1,3.03219360501433,2.81384294232401e-05,ER,Tunicamycin_2,3.10141198082897,2.20968266489954e-05,DMSO,DMSO,3.29588344896241,1.1628969808852e-05,mTOR,Rapamycin_7,3.35315763009595,9.68346509260004e-06,Hsp90,AUY922_5,3.91868291249994,1.41587871560655e-06,N/A,N/A,NaN,NaN
2013002124,P-3,607097,1,1,Actin,LatA_2,1.03119208313703,0.158762603488865,Proteasome,PS-341_5,1.05869625786087,0.133612006967608,DNA,CPT_1,1.08848639130169,0.110904937115241,AuroraB,ZM447439_2,1.15131123058764,0.0753737708978447,DMSO,DMSO,2.10879414457034,0.00119779738223893,ER,Tunicamycin_2,2.3213869325707,0.000481046953760037,HDAC,Apicidin_3,2.38491537286449,0.000366108899076297,mTOR,Rapamycin_7,2.50858368094935,0.000217115996035207,PLK,BI2536_1,3.07728185501577,2.40173525169189e-05,MT,EpothiloneB_7,3.16946775825852,1.75558067253352e-05,Hsp90,SNX-2112_4,3.21475822410617,1.51187653650432e-05,N/A,N/A,NaN,NaN
2013002121,F-14,349156,1,1,Actin,LatA_2,1.04613516101729,0.144562596657975,AuroraB,ZM447439_2,1.13877987808395,0.0813286727250273,DNA,CPT_1,1.54144341265183,0.0104450598955699,Proteasome,MG-115_3,1.76111288279609,0.00454984324005379,HDAC,Apicidin_3,1.93488919318016,0.00240405616510674,ER,Tunicamycin_2,1.99205893151259,0.00192659361476578,DMSO,DMSO,2.14084916946469,0.00104640427711297,mTOR,Rapamycin_7,2.4038388629304,0.000337688961740185,MT,EpothiloneB_7,2.75675734264404,7.93383425357451e-05,PLK,BI2536_1,2.94270496719917,3.89255744385128e-05,Hsp90,AUY922_5,3.00463551017712,3.10513776999872e-05,N/A,N/A,NaN,NaN
2013002121,G-15,26980,1,1,Actin,LatA_2,1.08537982002091,0.11307399145032,DNA,CPT_2,1.18048714663867,0.0632975459738327,AuroraB,ZM447439_2,1.23183222398104,0.0469880465497764,Proteasome,MG-115_3,1.26506067769071,0.0390220018668599,ER,Tunicamycin_2,1.74357461459118,0.00484713930172219,DMSO,DMSO,1.95258539079431,0.00224661944218781,HDAC,Apicidin_3,1.98354743466852,0.00199212675468636,mTOR,Rapamycin_7,2.28477631056319,0.000563485471386777,Hsp90,SNX-2112_4,2.96376793337655,3.60201182599901e-05,MT,EpothiloneB_7,3.22538092121895,1.46031556611934e-05,PLK,BI2536_1,3.23371841177276,1.4211988115044e-05,N/A,N/A,NaN,NaN
2013002124,I-18,345845,1,1,Actin,LatA_2,1.09637001476606,0.105595498075779,AuroraB,ZM447439_2,1.30610010270882,0.0312756105104898,Proteasome,AclacinomycinA_3,1.95006274480787,0.00226851882946716,DNA,CPT_1,1.99379586427649,0.00191344841835411,HDAC,Apicidin_3,2.16288067095057,0.000952788725781009,mTOR,Rapamycin_7,2.26118426218804,0.000624026451548639,ER,Tunicamycin_2,2.4210393391479,0.000313853857410881,DMSO,DMSO,2.61121460161735,0.000142221526469081,Hsp90,AUY922_5,2.7577310646527,7.90344970085129e-05,MT,EpothiloneB_7,2.81292664557467,6.36906255876209e-05,PLK,BI2536_1,2.86163951346251,5.27999337987248e-05,N/A,N/A,NaN,NaN
2013002128,A-19,747971,1,1,Actin,LatA_2,1.11235387412699,0.0956415781482351,AuroraB,ZM447439_2,1.45108052495659,0.0153989903610561,Proteasome,PS-341_5,1.52796446237467,0.0110424481378948,DNA,CPT_2,1.60530716304718,0.00810035554676351,ER,Tunicamycin_2,1.74777912904832,0.00477407848866896,HDAC,Apicidin_3,1.86906100941755,0.00307541234606858,DMSO,DMSO,2.38036915344706,0.000373300328040204,mTOR,Rapamycin_7,2.59230448376123,0.000153640427787881,MT,EpothiloneB_7,3.05390013628034,2.60616364199428e-05,PLK,BI2536_1,3.06392224660062,2.51621023759647e-05,Hsp90,SNX-2112_4,3.38989640166612,8.61109466505725e-06,N/A,N/A,NaN,NaN
2013002114,B-13,177989,1,1,Actin,LatA_2,1.12567172764987,0.0881143506938465,AuroraB,ZM447439_2,1.26314654241133,0.0394355071941751,DNA,CPT_1,1.63303173477326,0.00728396183178786,Proteasome,MG-115_3,2.00305357199029,0.00184465101288705,DMSO,DMSO,2.09037305299998,0.00129351089010034,ER,Tunicamycin_2,2.49742610600989,0.000227467470646246,HDAC,Apicidin_3,2.54244960214763,0.000188627568253376,MT,EpothiloneB_7,2.5870401573051,0.000156988872968214,mTOR,Rapamycin_7,2.68414552472226,0.000105898365014094,PLK,BI2536_1,2.92987154972599,4.08235684168431e-05,Hsp90,SNX-2112_4,3.32427789845817,1.06189251426746e-05,N/A,N/A,NaN,NaN
2013002128,G-19,760766,1,1,Actin,LatA_2,1.13964580790389,0.0809010679086765,AuroraB,ZM447439_2,1.41180403257304,0.0184529298328615,DNA,CPT_2,1.5542076550039,0.00991574035770055,HDAC,Apicidin_3,1.69679742084075,0.0057453921163021,Proteasome,MG-115_3,1.72695050320153,0.00514774875005235,ER,Tunicamycin_2,1.77656970398797,0.00430320842889439,DMSO,DMSO,1.97408068316487,0.00206721789134249,mTOR,Rapamycin_7,2.36012007037831,0.000407159303995265,Hsp90,SNX-2112_4,2.85710294372735,5.37233661758115e-05,MT,EpothiloneB_7,3.17590181998718,1.71842285864728e-05,PLK,BI2536_1,3.3198864806552,1.07690353276473e-05,N/A,N/A,NaN,NaN
2013002124,N-4,319990,1,1,Actin,LatA_2,1.15736661857813,0.0726700112972218,AuroraB,ZM447439_2,1.28205962952045,0.0355648175913852,DNA,Gemcitabine_5,1.88015437389232,0.00295203620768341,HDAC,Apicidin_3,1.94305977304091,0.00233024016143793,DMSO,DMSO,1.94536283499933,0.00230978952156366,Proteasome,MG-115_3,2.03106250007578,0.0016491965305677,ER,Tunicamycin_2,2.45629463975819,0.000270344260897918,mTOR,Rapamycin_7,2.52762473959024,0.000200581387621456,MT,EpothiloneB_7,2.91847162174296,4.25962699468788e-05,Hsp90,SNX-2112_4,2.97242588077022,3.48970638869213e-05,PLK,BI2536_1,3.15229375551343,1.85928081512992e-05,N/A,N/A,NaN,NaN
2013002125,N-3,603071,2,1,Actin,LatA_2,1.17144941217322,0.0667900297752664,AuroraB,ZM447439_2,1.21412367405232,0.0519986837490297,DNA,CPT_1,1.27734361683365,0.0364862482040367,Proteasome,AclacinomycinA_3,1.65868943333681,0.00661392766127437,ER,Tunicamycin_2,1.85367440624527,0.00325409774383847,HDAC,Apicidin_3,1.90662775686361,0.00267491239958937,DMSO,DMSO,2.52074320181961,0.000206398438173792,mTOR,Rapamycin_7,2.53661168489881,0.000193242545877307,MT,EpothiloneB_7,2.96043500012135,3.64632022036591e-05,PLK,BI2536_1,3.02193838842119,2.91847255711449e-05,Hsp90,AUY922_5,3.11528019536233,2.10725099187816e-05,N/A,N/A,NaN,NaN
2013002122,B-20,135168,2,1,Actin,LatA_2,1.19056942310371,0.0596412007594976,AuroraB,ZM447439_2,1.35718923739622,0.0240529007149829,DNA,Gemcitabine_5,1.44384022606926,0.015911921101327,DMSO,DMSO,1.48085969014199,0.0134940780729963,Proteasome,MG-115_3,1.55030961679368,0.0100738032757711,ER,Tunicamycin_2,2.12387031854448,0.00112426650628609,HDAC,Apicidin_3,2.26713008855382,0.000608180418822637,mTOR,Rapamycin_7,2.2738820615843,0.000590672962214997,Hsp90,SNX-2112_4,2.97307605644634,3.48143245268691e-05,MT,EpothiloneB_7,3.22585209948601,1.4580719377837e-05,PLK,BI2536_1,3.4393227368755,7.34743241883347e-06,N/A,N/A,NaN,NaN
2013002124,P-6,45384,1,1,Actin,LatA_2,1.1986026942328,0.0568996626164595,Proteasome,MG-115_3,1.22789602147377,0.0480519129734895,AuroraB,ZM447439_2,1.60818276229796,0.00801076442772193,DNA,CPT_2,1.61299362074409,0.00786350321614583,ER,Tunicamycin_2,1.79280828932584,0.00405844529530652,HDAC,Apicidin_3,1.844478045936,0.0033652978076961,DMSO,DMSO,2.15796940329269,0.000972956469950669,mTOR,Rapamycin_7,2.66044031156665,0.000116491010952841,PLK,BI2536_1,3.39284385603102,8.53028089002436e-06,MT,EpothiloneB_7,3.46999550638961,6.65271527438976e-06,Hsp90,SNX-2112_4,3.47386410284238,6.5695141198785e-06,N/A,N/A,NaN,NaN
2013002124,O-20,142335,1,1,Actin,LatA_2,1.20212693347418,0.0557420644008049,AuroraB,ZM447439_2,1.58288190598407,0.0088422391347414,HDAC,Apicidin_3,1.59005013521436,0.00859646124249604,DMSO,DMSO,1.74505000206829,0.00482136831119221,DNA,CPT_2,1.84328773105262,0.00337993765202075,Proteasome,MG-115_3,1.89432934882464,0.0028007167769999,ER,Tunicamycin_2,1.95542948467754,0.00222215525964421,mTOR,Rapamycin_7,2.59265220474783,0.000153421949896001,Hsp90,SNX-2112_4,3.22767919971656,1.44941678119267e-05,MT,EpothiloneB_7,3.29510161509854,1.16581549993596e-05,PLK,BI2536_1,3.5342947443417,5.38634074633319e-06,N/A,N/A,NaN,NaN
2013002121,K-7,645330,1,1,Actin,LatA_2,1.20667816545823,0.0542869708810701,AuroraB,ZM447439_2,1.2128229418597,0.0523904334083998,DNA,CPT_1,1.47869303900874,0.0136223843734413,Proteasome,AclacinomycinA_2,1.67162675847135,0.00630334741799004,HDAC,Apicidin_3,2.23234129660476,0.000706897777718674,PLK,BI2536_1,2.52099581420271,0.000206182105334888,DMSO,DMSO,2.53954284088297,0.000190910509734407,MT,EpothiloneB_7,2.59719186800158,0.000150599905541507,ER,Tunicamycin_2,2.74530558539353,8.30068830673755e-05,mTOR,Rapamycin_7,2.97820942530859,3.41687165997373e-05,Hsp90,AUY922_5,3.48539438719842,6.32712320483739e-06,N/A,N/A,NaN,NaN
2013002129,K-17,732517,2,1,Actin,LatA_2,1.2175797936242,0.0509744324168942,Proteasome,PS-341_5,1.29946262010694,0.0323951668258622,DNA,CPT_2,1.69846257179625,0.00571047346696212,AuroraB,ZM447439_2,1.78062771467224,0.00424072097718028,DMSO,DMSO,2.19042249846904,0.000846812980801999,ER,Tunicamycin_2,2.58678219866127,0.000157154774564623,HDAC,Apicidin_3,2.63068653798371,0.000131391857360256,mTOR,Rapamycin_7,2.81879782561561,6.22576246694326e-05,Hsp90,SNX-2112_4,3.59892795050079,4.33543148040585e-06,MT,EpothiloneB_7,3.7379054125859,2.67791155728065e-06,PLK,BI2536_1,3.74882980723305,2.57682741809328e-06,N/A,N/A,NaN,NaN
2013002128,O-11,26980,1,1,Actin,LatA_2,1.22061470838389,0.0500939976988753,AuroraB,ZM447439_2,1.25270826735878,0.0417832559760891,DNA,CPT_2,1.40216876864517,0.0193138605613744,HDAC,Apicidin_3,1.56387279014301,0.00953686599064296,Proteasome,MG-115_3,1.67087573844383,0.00632092384957693,ER,Tunicamycin_2,1.85748019906189,0.00320905384319198,DMSO,DMSO,2.45102176458011,0.000276426524961873,mTOR,Rapamycin_7,2.77038465128568,7.51970065062862e-05,PLK,BI2536_1,2.95418746682173,3.7310539311519e-05,MT,EpothiloneB_7,3.02311177783469,2.90628031212567e-05,Hsp90,AUY922_5,3.33214195331022,1.03554800453596e-05,N/A,N/A,NaN,NaN
2013002128,H-7,263164,1,1,Actin,LatA_2,1.22065211345718,0.0500832584749967,AuroraB,ZM447439_2,1.29236343316274,0.0336459353538099,DNA,CPT_1,1.96919747326448,0.00210687292512771,Proteasome,AclacinomycinA_3,2.24422518955263,0.000671511310429362,MT,EpothiloneB_7,2.31956159233302,0.000484849843439729,mTOR,Rapamycin_7,2.4556904070704,0.000271034054629837,HDAC,Apicidin_3,2.56340765973594,0.000172994137449443,ER,Tunicamycin_2,2.6248950670707,0.000134518950904554,PLK,BI2536_1,2.67320644396932,0.000110654505867343,DMSO,DMSO,2.73904004879364,8.50900035151508e-05,Hsp90,AUY922_5,2.84340189950543,5.66201797683554e-05,N/A,N/A,NaN,NaN
2013002115,A-4,83715,2,1,Actin,LatA_2,1.24528076006457,0.0435539963008568,AuroraB,ZM447439_2,1.26871172035813,0.0382472115875706,DNA,CPT_1,1.74747969948966,0.00477924273737127,DMSO,DMSO,2.00441688065161,0.00183470041926361,Proteasome,MG-115_3,2.07244008644218,0.00139317180691059,mTOR,Rapamycin_7,2.35953378861576,0.00040818567683819,HDAC,Apicidin_3,2.67517083879545,0.000109783931298859,ER,Tunicamycin_2,2.67965924527796,0.000107822243728553,MT,EpothiloneB_7,2.7248490916072,9.00159025306349e-05,Hsp90,SNX-2112_4,2.9953309060917,3.21109373568568e-05,PLK,BI2536_1,3.13922455895071,1.94284993178766e-05,N/A,N/A,NaN,NaN
2013002125,B-12,268251,2,1,Actin,LatA_2,1.25445596700799,0.0413790012432376,AuroraB,ZM447439_2,1.39802861335846,0.0196989945785939,DMSO,DMSO,1.56531484328341,0.00948187539600224,DNA,Gemcitabine_5,1.58514326469349,0.00876379966726205,Proteasome,MG-115_3,2.20374567716388,0.000799669366310468,ER,Tunicamycin_2,2.32546810450782,0.000472652332333527,HDAC,Apicidin_3,2.41357319954245,0.000323975216627994,mTOR,Rapamycin_7,2.53631184187091,0.000193482758429448,Hsp90,SNX-2112_4,3.16780602691984,1.76532509979243e-05,MT,EpothiloneB_7,3.22714590394437,1.45193681176404e-05,PLK,BI2536_1,3.55793445376516,4.97815914621843e-06,N/A,N/A,NaN,NaN
2013002128,L-8,26326,1,1,Actin,CytD_3,1.27580620185577,0.036792925408502,AuroraB,ZM447439_2,1.59125199591228,0.00855606597683964,HDAC,SAHA_2,1.71804797440629,0.00531686705294236,DNA,CPT_1,1.99530071297134,0.0019021166199322,Proteasome,AclacinomycinA_2,2.16859274514362,0.00092983228007553,ER,BFA_2,2.27955469592764,0.000576355183256672,MT,EpothiloneB_7,2.38356108200813,0.00036823618442951,PLK,BI2536_1,2.561786866904,0.000174152988687336,DMSO,DMSO,2.99026174389946,3.27052463822197e-05,mTOR,Rapamycin_7,3.38549254015596,8.73323318667557e-06,Hsp90,AUY922_5,3.80200878213037,2.13553752835964e-06,N/A,N/A,NaN,NaN
2013002118,M-9,21683,1,1,Actin,LatA_2,1.30011130250626,0.0322836436738624,AuroraB,ZM447439_2,1.3669178272391,0.0229168267022511,DNA,CPT_1,1.79240425062548,0.00406436423495052,MT,EpothiloneB_7,1.84257626589644,0.0033887193017553,PLK,BI2536_1,2.05377537824157,0.00150402320170947,Proteasome,AclacinomycinA_2,2.08475894026386,0.00132400946278001,HDAC,Apicidin_3,2.70453081744868,9.76028936558483e-05,ER,BFA_2,2.93610485561746,3.98891089434449e-05,DMSO,DMSO,3.14610985426058,1.89830547024338e-05,mTOR,Rapamycin_7,3.20080230122701,1.58269822629684e-05,Hsp90,AUY922_5,3.52059535396906,5.63634758948672e-06,N/A,N/A,NaN,NaN
2013002121,K-19,37168,1,1,Actin,LatA_2,1.3014433231073,0.0320560238865616,ER,Tunicamycin_2,1.33923732681616,0.02633468413293,DNA,CPT_2,1.4206378015271,0.01770490544227,Proteasome,MG-115_3,1.50843481874011,0.0119853642694979,AuroraB,ZM447439_2,1.56512408913991,0.00948912572732664,HDAC,Apicidin_3,1.9599057399354,0.00218410558336917,DMSO,DMSO,2.05040063549891,0.00152486531872336,mTOR,Rapamycin_7,2.10931016218331,0.00119520959393566,Hsp90,SNX-2112_4,2.88017352157135,4.92039809680518e-05,MT,EpothiloneB_7,3.67798953063693,3.30304795203249e-06,PLK,BI2536_1,3.75782302975557,2.49639239546895e-06,N/A,N/A,NaN,NaN
2013002121,I-20,22070,1,1,Actin,LatA_2,1.30587830553681,0.0313122570418114,Proteasome,MG-115_3,1.43203589314819,0.01679438961373,DNA,CPT_2,1.43504609857308,0.0165636985432387,AuroraB,ZM447439_2,1.5500133730766,0.0100859388085597,HDAC,Apicidin_3,1.58650031461097,0.00871712488597458,ER,Tunicamycin_2,1.91250458001819,0.00261653542942542,DMSO,DMSO,2.30040708790115,0.000526664300736382,mTOR,Rapamycin_7,2.85268425418823,5.46396174560018e-05,PLK,BI2536_1,3.17596791621373,1.71804574668323e-05,MT,EpothiloneB_7,3.18192328516491,1.68444227892505e-05,Hsp90,SNX-2112_4,3.53820744405854,5.31678332619681e-06,N/A,N/A,NaN,NaN
2013002121,L-21,281383,1,1,Actin,LatA_2,1.32291892766688,0.0286401552157159,AuroraB,ZM447439_2,1.39179724467284,0.0202967053589158,DNA,CPT_1,1.72474954461885,0.00518902785203487,MT,EpothiloneB_7,1.98842779308247,0.00195432996268023,Proteasome,AclacinomycinA_2,2.07754906827349,0.00136411002772095,PLK,BI2536_1,2.2569717919091,0.000635501203551937,HDAC,Apicidin_3,2.46426318546169,0.0002614178434196,ER,Tunicamycin_2,2.7200139244207,9.17628640844722e-05,DMSO,DMSO,2.83041724393576,5.95230269310411e-05,mTOR,Rapamycin_7,3.22065327352343,1.48301921750143e-05,Hsp90,AUY922_5,3.71831148406767,2.86884753482401e-06,N/A,N/A,NaN,NaN
2013002122,F-14,349156,2,1,Actin,LatA_2,1.37146776941748,0.0224080682969942,DNA,CPT_2,1.39538515081874,0.0199499404737108,DMSO,DMSO,1.41229339370921,0.0184104391787902,AuroraB,ZM447439_2,1.43471790537672,0.0165886558988562,Proteasome,AclacinomycinA_4,1.44919910666737,0.0155303209600418,ER,Tunicamycin_2,1.80750401972107,0.00384867300075081,mTOR,Rapamycin_7,1.80792478674946,0.00384282481090849,HDAC,Apicidin_3,2.18952273907784,0.000850090457462187,Hsp90,SNX-2112_4,2.65601072047874,0.000118591490554521,MT,EpothiloneB_7,3.74325802218547,2.62791804530497e-06,PLK,BI2536_1,3.81583890298393,2.03361042136913e-06,N/A,N/A,NaN,NaN
2013002128,C-17,756645,1,1,Actin,LatA_2,1.37589962028401,0.021925672520313,AuroraB,ZM447439_2,1.42525858632759,0.0173285585323553,HDAC,Apicidin_3,1.74854159338161,0.00476095446547754,DNA,CPT_1,2.01496424463253,0.00175924591582974,ER,Tunicamycin_2,2.3999954737342,0.000343270193621173,MT,EpothiloneB_7,2.42819462645113,0.000304463043436823,Proteasome,MG-115_3,2.48837394493683,0.000236247404242725,PLK,BI2536_1,2.62599070592096,0.0001339213418737,DMSO,DMSO,2.71387882130058,9.40316493723553e-05,mTOR,Rapamycin_7,3.03225283171372,2.8132512782639e-05,Hsp90,AUY922_5,3.27436447521738,1.24611293844749e-05,N/A,N/A,NaN,NaN
2013002124,O-12,325014,1,1,Actin,LatA_2,1.38169232455647,0.0213141218395161,Proteasome,AclacinomycinA_3,1.41246207168694,0.0183958384629478,AuroraB,ZM447439_2,1.49235035548904,0.0128381552965241,mTOR,Rapamycin_7,1.7859576236303,0.00415999542575196,DNA,CPT_2,1.79318231829636,0.00405297347387814,HDAC,Apicidin_3,2.15514569842134,0.000984731260215126,ER,Tunicamycin_2,2.21341124562436,0.00076706030719882,Hsp90,AUY922_5,2.32324619921694,0.000477203847664967,DMSO,DMSO,2.33086299194441,0.000461783480369276,MT,EpothiloneB_7,3.30486834357344,1.12990388391586e-05,PLK,BI2536_1,3.41983894882743,7.82304660333279e-06,N/A,N/A,NaN,NaN
2013002129,A-6,24559,2,1,Actin,CytD_2,1.38433584477874,0.0210420336838301,Proteasome,PS-341_5,1.58499360439081,0.00876896461523694,HDAC,Apicidin_3,1.59689228059019,0.00836957008242137,DNA,CPT_2,1.64722875437242,0.00690390736986996,AuroraB,ZM447439_2,1.82437242288692,0.00362061875124603,ER,Tunicamycin_2,1.9239358440768,0.00250610960010454,DMSO,DMSO,2.70161391069096,9.87462588305526e-05,mTOR,Rapamycin_7,3.22680867684221,1.45353246496292e-05,PLK,BI2536_1,3.28892329145343,1.18915312774224e-05,MT,EpothiloneB_7,3.39022291718323,8.60211063162355e-06,Hsp90,SNX-2112_4,3.83873070624418,1.87554581829685e-06,N/A,N/A,NaN,NaN
2013002128,K-17,732517,1,1,Actin,LatA_2,1.41169193127392,0.0184626688595964,Proteasome,MG-115_3,1.89462884230194,0.0027975913028977,AuroraB,ZM447439_2,1.93323539032817,0.00241923168529645,DNA,Gemcitabine_5,1.97993441161517,0.00202051087195199,DMSO,DMSO,2.25285372271837,0.00064691964362442,HDAC,Apicidin_3,2.93222859309029,4.04673645406516e-05,ER,Tunicamycin_2,3.05123564665266,2.63069029831885e-05,mTOR,Rapamycin_7,3.13130512553538,1.99556053256765e-05,MT,EpothiloneB_7,3.56985413075977,4.78300071482118e-06,PLK,BI2536_1,3.69641954835249,3.09744293060585e-06,Hsp90,SNX-2112_4,3.71648469003244,2.88729799085276e-06,N/A,N/A,NaN,NaN
2013002124,D-8,80731,1,1,Actin,LatA_2,1.4474196571103,0.0156557592405181,AuroraB,ZM447439_2,1.66155303942234,0.006543683209246,HDAC,Apicidin_3,1.68950045916487,0.00590121863411044,DNA,CPT_2,2.15487013737335,0.00098588714120488,DMSO,DMSO,2.2093944991137,0.000780454465164634,Proteasome,MG-115_3,2.28356337786815,0.000566448965036842,ER,Tunicamycin_2,2.59488575278217,0.000152026589530689,MT,EpothiloneB_7,2.85440451824525,5.42808973220134e-05,mTOR,Rapamycin_7,3.01295993732984,3.01370019362802e-05,PLK,BI2536_1,3.11684580034353,2.09602885656221e-05,Hsp90,SNX-2112_4,3.47882599763811,6.46418830284587e-06,N/A,N/A,NaN,NaN
2013002128,K-15,279836,1,1,Actin,LatA_2,1.44973210119408,0.0154929981708893,AuroraB,ZM447439_2,1.51679773165497,0.0115697426932929,Proteasome,AclacinomycinA_3,1.53719276764482,0.0106290383808633,DNA,CPT_2,1.62514932594748,0.00750563660116273,HDAC,Apicidin_3,1.80818882523134,0.00383915930596721,mTOR,Rapamycin_7,2.05895104135696,0.0014725388212476,ER,Tunicamycin_2,2.201659553555,0.000806879900562182,DMSO,DMSO,2.37533722378634,0.00038143250201834,Hsp90,AUY922_5,2.46627834425999,0.000259209339176371,MT,EpothiloneB_7,3.45673501892025,6.94527200381601e-06,PLK,BI2536_1,3.49473849792461,6.13667966512754e-06,N/A,N/A,NaN,NaN
2013002126,O-12,325014,3,1,Actin,LatA_2,1.50602168260787,0.0121087131605858,HDAC,Apicidin_3,1.67741897968648,0.00616974807538963,Proteasome,MG-115_3,1.70676057345529,0.00553992629800646,DNA,CPT_2,1.83881287930826,0.00343550743987569,AuroraB,ZM447439_2,1.8676134427724,0.00309183933868352,ER,Tunicamycin_2,1.97280289791736,0.00207753174947671,DMSO,DMSO,2.15645977300436,0.000979234550620643,mTOR,Rapamycin_7,3.1937325077624,1.61997341396023e-05,MT,EpothiloneB_7,3.33178312721182,1.03673547606707e-05,PLK,BI2536_1,3.33467835969723,1.02719425286036e-05,Hsp90,SNX-2112_4,3.97440789250142,1.16675693318737e-06,N/A,N/A,NaN,NaN
2013002124,I-5,637153,1,1,Actin,CytD_3,1.52411905625641,0.01122058048311,Proteasome,PS-341_1,1.54106950993542,0.0104610809945583,DNA,CPT_1,1.73531292586632,0.00499414856783547,AuroraB,ZM447439_2,1.76657308899687,0.00446114216768773,ER,BFA_2,1.95586153384616,0.00221845866992774,HDAC,SAHA_2,2.44257589876837,0.000286470847390916,mTOR,Rapamycin_7,2.87340321128522,5.04854947793541e-05,PLK,BI2536_1,2.94455074205573,3.86607550572999e-05,MT,EpothiloneB_7,3.14139000798579,1.92871526442509e-05,DMSO,DMSO,3.20943532601682,1.53846673128309e-05,Hsp90,AUY922_5,3.31634289105832,1.08917273918135e-05,N/A,N/A,NaN,NaN
2013002125,H-8,83950,2,1,Actin,LatA_2,1.76328284005375,0.00451438284101923,Proteasome,MG-115_3,1.80368668361222,0.00390214645485226,HDAC,Apicidin_3,1.96636290121283,0.00213018464436213,AuroraB,ZM447439_2,2.00348032915108,0.00184153188992777,ER,Tunicamycin_2,2.24839821459004,0.000659505888170423,DNA,CPT_2,2.25828182250564,0.000631910937858541,DMSO,DMSO,2.44189536139739,0.000287296640307156,mTOR,Rapamycin_7,2.94410434131995,3.87246357161256e-05,Hsp90,SNX-2112_4,3.3093054532096,1.11396955597067e-05,PLK,BI2536_1,3.48588075517774,6.31707993834689e-06,MT,EpothiloneB_7,3.53106401383102,5.44438644161771e-06,N/A,N/A,NaN,NaN
2013002125,J-10,679525,2,1,Actin,LatA_1,2.01652393641945,0.00174831839335047,AuroraB,ZM447439_1,2.03419393362013,0.0016284894376626,Proteasome,PS-341_1,2.49548147676978,0.000229324056728359,PLK,BI2536_1,2.54953559303033,0.000183181360992508,MT,EpothiloneB_7,2.71289520759287,9.44009025189281e-05,DNA,CPT_1,3.05372575031383,2.60775929642298e-05,HDAC,TSA_3,3.0822976270763,2.3603008250779e-05,ER,BFA_2,3.17781792801614,1.70752700877661e-05,mTOR,Rapamycin_2,3.26145763065703,1.29904541275631e-05,Hsp90,Geldanamycin_2,3.29996993981766,1.14776643917383e-05,DMSO,DMSO,4.20387414944035,5.42628378210123e-07,N/A,N/A,NaN,NaN
