nonborder...Object.No.in.Nuclei,nonborder...Nucleus.Area..µm..,nonborder...Nucleus.Roundness,nonborder...Cell.Area..µm..,nonborder...Cell.Roundness,nonborder...Cell.Nearest.Neighbor.Distance..µm.,nonborder...Cell.Contact.Area.with.Neighbors....,nonborder...Intensity.Nucleus.HOECHST.33342.Mean,nonborder...Intensity.Nucleus.HOECHST.33342.StdDev,nonborder...Nucleus.HOECHST.33342.SER.Spot.0.px,nonborder...Nucleus.HOECHST.33342.SER.Edge.0.px,nonborder...Nucleus.HOECHST.33342.SER.Valley.0.px,nonborder...Nucleus.HOECHST.33342.SER.Bright.0.px,nonborder...Nucleus.HOECHST.33342.Haralick.Correlation.1.px,nonborder...Nucleus.HOECHST.33342.Haralick.Contrast.1.px,nonborder...Nucleus.HOECHST.33342.Haralick.Sum.Variance.1.px,nonborder...Nucleus.HOECHST.33342.Haralick.Homogeneity.1.px,nonborder...Cytoplasm.Alexa.488.SER.Spot.0.px,nonborder...Cytoplasm.Alexa.488.SER.Edge.0.px,nonborder...Cytoplasm.Alexa.488.Haralick.Correlation.1.px,nonborder...Cytoplasm.Alexa.488.Haralick.Contrast.1.px,nonborder...Cytoplasm.Alexa.488.Haralick.Sum.Variance.1.px,nonborder...Cytoplasm.Alexa.488.Haralick.Homogeneity.1.px,nonborder...Cell.Alexa.568.SER.Ridge.0.px,nonborder...Cell.Alexa.568.Haralick.Correlation.1.px,nonborder...Cell.Alexa.568.Haralick.Contrast.1.px,nonborder...Cell.Alexa.568.Haralick.Sum.Variance.1.px,nonborder...Cell.Alexa.568.Haralick.Homogeneity.1.px,nonborder...Cytoplasm.MitoTracker.Deep.Red.SER.Spot.0.px,nonborder...Cytoplasm.MitoTracker.Deep.Red.SER.Ridge.0.px,nonborder...Cytoplasm.MitoTracker.Deep.Red.SER.Bright.0.px,nonborder...Nucleus.SYTO14.Haralick.Correlation.1.px,nonborder...Nucleus.SYTO14.Haralick.Contrast.1.px,nonborder...Nucleus.SYTO14.Haralick.Sum.Variance.1.px,nonborder...Nucleus.SYTO14.Haralick.Homogeneity.1.px,nonborder...Cytoplasm.SYTO14.SER.Spot.0.px,nonborder...Cytoplasm.SYTO14.SER.Saddle.0.px,nonborder...Cytoplasm.SYTO14.SER.Bright.0.px,nonborder...Intensity.Cytoplasm.Alexa.488.Mean,nonborder...Intensity.Cytoplasm.Alexa.488.StdDev,nonborder...Intensity.Cell.Alexa.568.Mean,nonborder...Intensity.Cell.Alexa.568.StdDev,nonborder...Intensity.Cytoplasm.MitoTracker.Deep.Red.Mean,nonborder...Intensity.Cytoplasm.MitoTracker.Deep.Red.StdDev,nonborder...Intensity.Cytoplasm.SYTO14.Mean,nonborder...Intensity.Cytoplasm.SYTO14.StdDev,nonborder...Intensity.Nucleus.SYTO14.Mean,nonborder...Intensity.Nucleus.SYTO14.StdDev,nonborder...Cytoplasm.HOECHST.33342.SER.Spot.0.px,nonborder...Cytoplasm.HOECHST.33342.SER.Hole.0.px,nonborder...Cytoplasm.HOECHST.33342.SER.Edge.0.px,nonborder...Cytoplasm.HOECHST.33342.SER.Ridge.0.px,nonborder...Cytoplasm.HOECHST.33342.SER.Valley.0.px,nonborder...Cytoplasm.HOECHST.33342.SER.Saddle.0.px,nonborder...Cytoplasm.HOECHST.33342.SER.Bright.0.px,nonborder...Cytoplasm.HOECHST.33342.SER.Dark.0.px,nonborder...Cell.Symmetry.02,nonborder...Cell.Symmetry.03,nonborder...Cell.Symmetry.04,nonborder...Cell.Symmetry.05,nonborder...Cell.Symmetry.12,nonborder...Cell.Symmetry.13,nonborder...Cell.Symmetry.14,nonborder...Cell.Symmetry.15,nonborder...Cell.Threshold.Compactness.30.,nonborder...Cell.Threshold.Compactness.40.,nonborder...Cell.Threshold.Compactness.50.,nonborder...Cell.Threshold.Compactness.60.,nonborder...Cell.Axial.Small.Length,nonborder...Cell.Axial.Length.Ratio,nonborder...Cell.Radial.Mean,nonborder...Cell.Radial.Relative.Deviation,nonborder...Cell.Profile.1.5,nonborder...Cell.Profile.2.5,nonborder...Cell.Profile.3.5,nonborder...Cell.Profile.4.5,nonborder...Cell.Profile.5.5
-0.80388466024752,0.353330978530314,-0.063999924392354,0.393739802346607,-0.20142187104106,0.370226906625711,-0.723275438654207,-0.0757479673952127,0.146928742390898,-0.0732504621589504,-0.312282664090235,0.109085528407986,-0.0683061694107625,0.263883237554029,-0.184711354825528,0.286013119369467,0.260741480143758,0.173215208203911,0.301882880830545,0.199872953972253,0.139537824803962,0.197943288507477,0.15613457028166,0.606627847046309,0.513846010888655,0.621818995872746,0.678083565494979,-0.327309900157506,0.340575850625119,0.414255502911552,0.374568816313783,0.319379610407075,-0.265317618486127,0.127604495826862,0.26721350906628,0.277900902961039,0.546531325098374,0.32140464262239,-0.158433427216035,0.154097470838839,-0.412513729136474,0.439513883237554,-0.428362659079657,-0.186229499584827,-0.196963387333867,0.326509609236436,0.28741431373941,0.355980492650187,0.114512169188314,0.0709050962568894,-0.122395516317456,0.136238205701471,-0.0678211898580704,0.100279959558591,0.130176396097784,0.0577020340418181,0.152265358019518,0.155860400582006,0.173738362338389,0.10375843587981,0.134224637819175,0.0915317849349168,0.1501413458969,0.0725741777379924,-0.0594675057383894,0.0865651273296245,-0.117675653587698,-0.175383477940171,0.262687150567144,-0.133920403617855,0.359638517536068,0.230531103311788,-0.544103931333022,0.200510955587773,0.333803185802556,0.332163434872671,0.263309687186351
-0.62504638728269,0.45066570484056,-0.158450437555144,0.551043524524672,-0.218472741318005,0.0368646362290353,-0.269905351009728,-0.469059209106297,-0.525286749141362,0.308723933187166,-0.202913594692538,0.453772232761918,0.343447180978563,-0.47339736671703,0.192544616992514,-0.41146561092998,-0.0731882452732307,0.270445259919726,-0.381028497815308,0.104471623625292,-0.188576379600543,-0.0581748626376879,0.201423494143706,0.437162745521261,0.0909597812792287,0.499644048606299,0.352847705817533,-0.462290452550543,0.497916663707662,0.467288010225056,0.488372730700151,-0.0852740257723957,0.202976075522283,0.0974473741011279,-0.094964234458367,0.415068804346059,0.327777704131448,0.403047711300919,-0.306399726603784,-0.29391162377373,-0.395969891813497,0.101457980695317,-0.703815032404648,-0.601153246280216,-0.562982958818078,-0.398565293231013,-0.410763648274582,-0.242706309806461,0.228730953283871,0.145258862375684,-0.317735514253642,0.23174033956113,0.0575030801262066,0.153626768715229,0.232975664675217,0.107232106348666,0.21496103468254,0.125969399540292,0.206143664254528,0.198058076877927,0.211596536668673,0.103912246621302,0.198735899212741,0.163678000310511,-0.204630397491679,-0.297478330512229,-0.302072091517375,-0.303386555640126,0.484920819748486,-0.207587350093343,0.588819812860448,0.376616454799853,0.117306174566103,-0.171253922532237,0.479060945149965,0.406796588925368,0.327441675092112
-0.749595055515808,0.581824995158272,-0.439403179054286,0.667813275776797,-0.313491053607927,0.0869836357612393,-0.352253484043107,-0.0890161609662328,-0.164598328683674,-0.104538299265178,-0.477399136011729,0.146201564718291,-0.101135885283869,0.244880973531356,-0.310240893950962,-0.160208362343684,0.407807305646655,0.190227326445068,-0.45400003344883,0.333063806792593,-0.232565715565762,0.178389806173967,0.486810137269791,0.34927282054237,0.284827626497134,0.298468893701273,0.381080369475829,-0.152745499594255,0.462312537944776,0.447665039920641,0.454612120176946,0.105244751327274,0.122631955081573,0.167803472278909,0.0782075044375833,0.316735034150382,0.21331655697622,0.308268248603797,-0.124987465084425,0.083142373871547,-0.337274739627099,0.161822338210273,-0.619525600210043,-0.481105877436366,-0.296550344217345,0.11508869346921,0.270237820854481,0.318916789510497,0.241418880575116,0.121051585551798,-0.390279877378469,0.23847121919576,-0.0408336335108383,0.126111359216056,0.246365881978153,0.0786089155372033,0.135642797350094,0.133061276263371,0.105891181973728,0.151513460002529,0.112523148259299,0.092272122693377,0.0661215921840913,0.118848805253714,-0.279610765120995,-0.394429932599952,-0.491548384463577,-0.536212120484589,0.642943202134521,-0.0872005131430895,0.664331233384071,0.29634533601589,-0.221836000922328,-0.0778257220318692,0.676977186166209,0.569672459133419,0.409065954732649
-0.846297158826269,-0.553302121645279,-0.139246785716198,0.445464917251934,-0.642812879773434,0.200198565501636,-0.686769467917582,0.205288645018099,0.329925745092056,-0.215347645892271,0.431562580543516,0.21306116603685,-0.15992137423204,0.201252100345462,0.535066209160374,0.641930103715193,-0.553696760974759,0.702760225210464,0.393929556564187,-0.684660022978624,0.874475988389245,0.62402217728922,-0.339599494910134,0.974369953721655,0.575445135573141,0.954917810241196,0.952359346642468,-0.756712023421385,0.58585587176685,0.689355782982727,0.626711867362928,-0.166264666090004,0.594687340107975,0.432161518382468,-0.644142684296949,0.806546903882032,0.933989363690841,0.842179218472146,-0.782945053003213,-0.415363487551242,-0.968884294960777,-0.345182646882693,-0.715705112789303,-0.314173493450103,-0.857679960443494,-0.534075365241241,0.177999450105275,0.535518878061801,0.154386552394441,-0.142170775135588,-0.232761752278243,0.212611055454362,-0.100676222330741,0.172100347381624,0.185910222757785,-0.125019996746973,0.238694080333577,0.280835786445057,0.26478998839791,0.34622727477834,0.138318599366894,0.193161898490504,0.173786713503319,0.275764269538662,0.0946972825717023,0.362121354653035,0.392428660910745,0.167383097658703,0.351205676687905,-0.105931788580392,0.334512566891749,0.568983012153515,-0.224740486927124,-0.51536057284991,0.54842224725939,0.824316092336425,0.863585860439931
-0.779475788928017,0.713458385382867,-0.117812860733312,0.76363291778155,-0.205164970225393,0.15455544663859,-0.610186020648318,0.221710794277507,0.160215204115372,-0.326470346544333,-0.535865782685321,-0.128594178637247,-0.316517923553283,0.321549270202202,-0.409213189692861,-0.0783401509290314,0.518698449849584,0.247130674580102,-0.193946540618716,0.496254614876359,-0.197383383886645,0.377561233535993,0.519763711832724,0.545817393671166,0.403095055278066,0.510818264140746,0.575163667769045,-0.372723056205701,0.36388508225298,0.360340085163422,0.372934700922952,0.0453056679912096,0.137540770781324,0.0933602984021686,0.084954095721772,0.486492617337268,0.456808464655166,0.489100928864283,-0.105618464652729,0.205962397918289,-0.535337492099189,0.186722302015267,-0.446312274706737,-0.192861063939328,-0.411058282503813,0.100498896939654,0.0711461096181042,0.0724415015210482,0.240362871645814,0.0759091344344796,-0.382038410686711,0.208871459175478,-0.091046762562758,0.124315709085103,0.237660103749317,-0.0690631187024179,-0.11023904458818,-0.077818518785578,-0.107157647237656,-0.116407766927223,-0.11918084590155,-0.105127065822441,-0.0974925116880029,-0.101594031177102,-0.231491559368299,-0.401097278873119,-0.517864601704951,-0.581825196066777,0.739587738461568,0.120977894619913,0.739711975257876,0.236785508500395,-0.55319392071334,0.155649493954188,0.734263895113698,0.642335661514656,0.443027360028167
-0.36706686610212,0.33079346373298,0.278428539275968,0.38880682656335,-0.070718758052106,0.0092432036318148,-0.245374193040361,-0.0475477276370828,-0.0923823002597663,-0.0266504705369767,-0.249245623264076,-0.0333630893769436,-0.0275524366537892,-0.0711668477483428,-0.220878058572219,-0.184043716078817,0.278520717515116,0.306115932539633,0.197753188398226,0.16514546908444,0.196265262265717,0.281581019370039,0.0593507797159304,0.459029414868763,0.120805331913855,0.428584546387052,0.311755419760424,-0.361487179968094,0.172314899785196,0.178168853625304,0.173111014132281,-0.080422406315724,0.556991885040153,0.393071754042111,-0.26036932623773,0.351629657811901,0.369520893334952,0.363623017998266,-0.283769512566861,-0.0988778783445637,-0.554771606363417,-0.196010252661409,-0.229047961920658,-0.062672197623806,-0.428007390945669,-0.281278456500345,-0.575010200264574,-0.225577008983229,0.159677066079761,0.098221624186794,-0.129212427453459,0.149303124971677,0.0757216464732313,0.115593860228882,0.155939030337303,0.0857224968008494,-0.0279105065032362,-0.0700779760174327,-0.0534890003115528,-0.0661267410969664,-0.0134117663345273,-0.0534542241450273,-0.0343904097119916,-0.057002360685821,-0.34121044206406,-0.377850454817926,-0.124101550574184,-0.0481139148875931,0.30318423903198,0.0142804448312681,0.331844526383965,0.105396847973113,-0.224306729419071,0.164282967277775,0.327509047145437,0.221660196699505,0.0902061755922145
-0.784006230351317,0.706589558253361,-0.296906933663556,0.80529310946883,-0.329859825043596,0.0762391420576264,-0.427558587716384,0.0917466655857075,-0.103053152982732,-0.270438471968983,-0.583593770284541,-0.0815041147978527,-0.279146815966189,0.246374084430321,-0.425469793287774,-0.237546583242061,0.56321477755823,0.274376575120403,-0.191012595928273,0.333630650007834,0.164853074703382,0.364474776060122,0.452170562999146,0.462326059644566,0.338880335711973,0.466441188673457,0.525664034743296,-0.338322833723591,-0.15171452400384,-0.169121217218399,-0.160314488454423,0.130603434800417,0.338144793406998,0.357848054247189,-0.268866511093342,0.376115813455262,0.377739519497225,0.382026848091034,-0.240412969482025,0.142166795930248,-0.508384851100538,0.138931654773468,0.360843410250409,0.543291418896748,-0.409854767447784,0.168076332005055,-0.196707062212903,0.242763270494639,0.256259092313277,-0.118966329481616,-0.501383850163514,0.237568751121685,-0.159793900830376,0.0998700120924992,0.249753866992843,-0.123473142269681,0.13696830988341,0.0971323189274342,0.133949705200208,0.0678188551053855,0.114181136416504,0.0531801391787784,0.115436161683922,0.070264127578604,-0.526445676773104,-0.574435490323562,-0.604909660435786,-0.627599004457896,0.775041224811402,-0.102906508168394,0.794478153764307,0.28965841428604,-0.388718830412255,0.234562667431994,0.758462787878917,0.59479679824164,0.339952220549562
-0.118032131906891,-0.0773820379341676,0.0229941509541353,0.0156511816544742,0.0914550753167463,0.0226906802957657,-0.20163921089732,0.0318004619518494,0.060464563775549,-0.0199857424292135,0.0988798442439732,0.0143718146196943,0.0190447859665811,0.0358251824250893,0.0751470381829933,0.0790404546092525,-0.0761840607838282,0.0479998086463604,0.23758545139073,0.086445847568514,0.115863463728489,0.15913425261909,-0.0550188532506636,-0.0782792263811398,0.195078590221413,0.146455640017272,0.226294460481542,-0.120513238278888,-0.145463154607072,-0.143957474187098,-0.143800571157331,-0.0274021302470587,0.0273122102557363,-0.0199191777960349,0.0329749347465448,0.0361932592774381,0.170157026351525,0.0677992223923599,0.0641744568946432,0.129010603944898,0.0976656263661208,0.257082298173201,0.280902274635666,0.277007865431894,0.0790326422757094,0.197371840719804,0.184077173553182,0.143514205868654,0.077532475940366,0.0914856683910725,0.0946753676438308,0.084827833449955,0.0997145827829339,0.109140823524317,0.078314470009968,0.0988851352958284,0.0212323672633421,0.0221446044578264,0.0164445188438628,0.0307450009103747,0.0224380922836877,0.0270122410386199,0.0224798488330963,0.0245150056872346,0.04116149064251,0.0215090556210648,0.0164580776163738,0.0298970561371921,-0.0546946355834042,-0.0238573679710802,-0.0515196106039733,0.0339793268948534,-0.145602397663091,0.0483486560797167,0.084898014915772,0.0993032578899391,0.0893761504469478
-0.778186451819626,0.71020795964681,-0.21351688154674,0.734686697915944,-0.143212779170672,0.110595685221338,-0.410929566903514,-0.195122337948052,-0.269153725964318,0.0520268261502938,-0.48063923931463,0.20500343543853,0.0683134474295322,-0.18428162998345,-0.227930858496269,-0.215130051168214,0.40459390804256,-0.0485305614878625,-0.180106628714587,0.343260896950072,-0.320609779014995,0.135668809539052,0.452639491492872,0.407873100185976,0.382052476323552,0.333084594370506,0.43805945620972,-0.226460969784658,-0.150973010768187,-0.156878105512785,-0.156108188208065,0.0933204669553756,0.212668592494227,0.173860359333657,-0.0730243750970346,0.286784573074205,0.306958702745923,0.291437034418302,0.110851241420411,0.156232584245068,-0.493387193742217,0.158976899979189,0.350495828891847,0.547103682775237,-0.293865482949442,-0.110855206234339,-0.17756889871072,0.0720134807929256,0.214842198340643,0.0667185671823265,-0.334898250897556,0.189376941881197,-0.0527916626571109,0.114202004791643,0.205818116639044,0.061979705934707,0.229835297148916,0.122118443349949,0.180641551629025,0.174341072979945,0.218455241851569,0.0930406769135227,0.156833632282551,0.15512763975463,-0.360238267481923,-0.503564019727345,-0.577257314345929,-0.56292980143826,0.624559586690318,-0.195601482523858,0.744624447109111,0.157749804279103,-0.379673720593781,0.145354139098285,0.574139812436859,0.432967244414935,0.220514027490115
-0.453687124746437,0.105655114138167,-0.131491138989211,-0.209379080226317,0.176435985146385,0.0482246163791893,-0.183673813505183,0.0347412579759278,-0.147340869582923,0.0264529105296245,0.0447199167220241,0.203882148429248,0.0506568448540472,-0.388474768453122,0.125760687806852,-0.361530640034003,0.0666325613831474,-0.294742724323267,0.183786804525558,-0.130415831984848,-0.311208656399616,-0.303186402814396,0.0559331225612573,0.166921183707855,-0.103976256105228,0.30016053662373,0.146514007345362,-0.269497596086546,0.0848136659435779,0.14186650785655,0.109382854256503,-0.397501215318872,-0.30627244522157,-0.477298988803795,0.278091045835974,-0.165739363874899,0.0919574428770979,-0.133065365128027,0.400534186232334,0.149999533285792,0.309570667929071,0.321075474483394,-0.129983221624227,-0.210488664625641,0.328005445918377,0.304131873918005,0.148391388670428,-0.31277631006284,0.0443782894733353,0.13235606560347,0.216997789790011,0.0647676277691135,0.222193167494925,0.179665585480776,0.0575069866586562,0.176242422390996,0.119341768028078,0.169802952906712,0.137679402699408,0.19335277843528,0.110050623439492,0.143548883815516,0.117444979778621,0.135684307242791,0.137390207711357,0.0818787684429411,-0.335623032265125,-0.469855001641635,-0.197877455135009,-0.0935954604340534,-0.131688707842434,-0.271645719914177,0.197774441478334,-0.089056209180277,-0.0983982602426928,-0.233647598249941,-0.369364356415484
