UsedWells,Cell_Line,Compound,Compound_Category,Dose_Category,Dose,Compound_Usage,Target,Pathway,RowID,ColID,WellID,Markers,PlateID
1.0,DU145,Fenoprofen calcium hydrate,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,13.0,18.0,13-18,CellPainting,2021018095.0
1.0,DU145,Tenoxicam,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,13.0,21.0,13-21,CellPainting,2021018095.0
1.0,DU145,Cloxacillin Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,9.0,14-9,CellPainting,2021018095.0
1.0,DU145,Ampicillin sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,14.0,14-14,CellPainting,2021018095.0
1.0,DU145,Dacomitinib (PF299804. PF299),EGFR inhibitor,1.0,10.0,known_query_cpd,EGFR,Protein Tyrosine Kinase,14.0,21.0,14-21,CellPainting,2021018095.0
1.0,DU145,Acetylspiramycin (ASPM),bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,22.0,14-22,CellPainting,2021018095.0
1.0,DU145,Fluocinolone Acetonide,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,15.0,13.0,15-13,CellPainting,2021018095.0
1.0,DU145,Aspirin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Metabolism,15.0,16.0,15-16,CellPainting,2021018095.0
1.0,DU145,Phenacetin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,16.0,11.0,16-11,CellPainting,2021018095.0
1.0,DU145,Diammonium Glycyrrhizinate,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,1.0,3.0,1-3,CellPainting,2021018096.0
1.0,DU145,Difluprednate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Others,Others,2.0,8.0,2-8,CellPainting,2021018096.0
1.0,DU145,Ampicillin Trihydrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,2.0,16.0,2-16,CellPainting,2021018096.0
1.0,DU145,Ceftibuten dihydrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,3.0,3.0,3-3,CellPainting,2021018096.0
1.0,DU145,Veratric acid,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,3.0,4.0,3-4,CellPainting,2021018096.0
1.0,DU145,Cefepime Dihydrochloride Monohydrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,3.0,7.0,3-7,CellPainting,2021018096.0
1.0,DU145,Ethambutol 2HCl,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,3.0,10.0,3-10,CellPainting,2021018096.0
1.0,DU145,Amfenac Sodium Monohydrate,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,4.0,16.0,4-16,CellPainting,2021018096.0
1.0,DU145,Vindoline,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,5.0,4.0,5-4,CellPainting,2021018096.0
1.0,DU145,Batyl alcohol,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,5.0,6.0,5-6,CellPainting,2021018096.0
1.0,DU145,Mefenamic Acid,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,6.0,4.0,6-4,CellPainting,2021018096.0
1.0,DU145,Ligustrazine hydrochloride,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,6.0,5.0,6-5,CellPainting,2021018096.0
1.0,DU145,Halcinonide,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,6.0,8.0,6-8,CellPainting,2021018096.0
1.0,DU145,Quercitrin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,6.0,9.0,6-9,CellPainting,2021018096.0
1.0,DU145,Carprofen,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,6.0,14.0,6-14,CellPainting,2021018096.0
1.0,DU145,Isopsoralen,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,6.0,15.0,6-15,CellPainting,2021018096.0
1.0,DU145,Fusidine,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,4.0,7-4,CellPainting,2021018096.0
1.0,DU145,Cefsulodin sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,phosphatase,Others,7.0,9.0,7-9,CellPainting,2021018096.0
1.0,DU145,Valdecoxib,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,7.0,18.0,7-18,CellPainting,2021018096.0
1.0,DU145,Avibactam sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,19.0,7-19,CellPainting,2021018096.0
1.0,DU145,Balsalazide disodium,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,7.0,21.0,7-21,CellPainting,2021018096.0
1.0,DU145,Guanidine HCl,HSP inhibitor,1.0,10.0,known_query_cpd,Others,Others,7.0,22.0,7-22,CellPainting,2021018096.0
1.0,DU145,Flumethasone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,8.0,6.0,8-6,CellPainting,2021018096.0
1.0,DU145,Bornyl acetate,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,8.0,15.0,8-15,CellPainting,2021018096.0
1.0,DU145,Kitasamycin,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,9.0,5.0,9-5,CellPainting,2021018096.0
1.0,DU145,4-Biphenylacetic acid,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,9.0,11.0,9-11,CellPainting,2021018096.0
1.0,DU145,Griseofulvin,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,9.0,22.0,9-22,CellPainting,2021018096.0
1.0,DU145,Scopoletin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,10.0,13.0,10-13,CellPainting,2021018096.0
1.0,DU145,Cefpirome sulfate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,11.0,3.0,11-3,CellPainting,2021018096.0
1.0,DU145,Thimerosal,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,11.0,5.0,11-5,CellPainting,2021018096.0
1.0,DU145,Cefonicid sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,11.0,9.0,11-9,CellPainting,2021018096.0
1.0,DU145,Ampiroxicam,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,11.0,10.0,11-10,CellPainting,2021018096.0
1.0,DU145,Nabumetone,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,11.0,18.0,11-18,CellPainting,2021018096.0
1.0,DU145,Dinitolmide,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,12.0,14.0,12-14,CellPainting,2021018096.0
1.0,DU145,(-)-Arctigenin,MEK inhibitor,1.0,10.0,known_query_cpd,Others,Others,12.0,15.0,12-15,CellPainting,2021018096.0
1.0,DU145,Valproic acid,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,12.0,19.0,12-19,CellPainting,2021018096.0
1.0,DU145,Cefamandole nafate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,3.0,13-3,CellPainting,2021018096.0
1.0,DU145,Chlorobutanol,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,13.0,13-13,CellPainting,2021018096.0
1.0,DU145,Sodium Phenylbutyrate,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,DNA Damage,14.0,12.0,14-12,CellPainting,2021018096.0
1.0,DU145,Azithromycin Dihydrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,14.0,16-14,CellPainting,2021018096.0
1.0,DU145,Mezlocillin Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,20.0,16-20,CellPainting,2021018096.0
1.0,DU145,Bronopol,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,1.0,8.0,1-8,CellPainting,2021018097.0
1.0,DU145,Bromfenac Sodium,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,3.0,13.0,3-13,CellPainting,2021018097.0
1.0,DU145,Vinorelbine Tartrate,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,5.0,17.0,5-17,CellPainting,2021018097.0
1.0,DU145,Cefotaxime sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,6.0,21.0,6-21,CellPainting,2021018097.0
1.0,DU145,Triacetin,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,12.0,7-12,CellPainting,2021018097.0
1.0,DU145,Etoricoxib,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,8.0,4.0,8-4,CellPainting,2021018097.0
1.0,DU145,p-Coumaric Acid,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,8.0,20.0,8-20,CellPainting,2021018097.0
1.0,DU145,Cephalothin,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,9.0,14.0,9-14,CellPainting,2021018097.0
1.0,DU145,Cefuroxime sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,9.0,18.0,9-18,CellPainting,2021018097.0
1.0,DU145,Fusidate Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,10.0,6.0,10-6,CellPainting,2021018097.0
1.0,DU145,4-Aminoantipyrine,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Others,Others,10.0,19.0,10-19,CellPainting,2021018097.0
1.0,DU145,Oxaprozin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Metabolism,11.0,9.0,11-9,CellPainting,2021018097.0
1.0,DU145,Cefazolin Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,11.0,14.0,11-14,CellPainting,2021018097.0
1.0,DU145,Suxibuzone,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Others,Others,12.0,11.0,12-11,CellPainting,2021018097.0
1.0,DU145,Piperacillin Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,7.0,13-7,CellPainting,2021018097.0
1.0,DU145,Cefixime,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,14.0,13-14,CellPainting,2021018097.0
1.0,DU145,Anidulafungin (LY303366),bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,19.0,13-19,CellPainting,2021018097.0
1.0,DU145,Sodium sulfadiazine,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,20.0,13-20,CellPainting,2021018097.0
1.0,DU145,Meclofenamate Sodium,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,13.0,21.0,13-21,CellPainting,2021018097.0
1.0,DU145,Ciclesonide,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Others,Others,13.0,22.0,13-22,CellPainting,2021018097.0
1.0,DU145,Parecoxib,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,14.0,4.0,14-4,CellPainting,2021018097.0
1.0,DU145,Mefloquine HCl,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,17.0,14-17,CellPainting,2021018097.0
1.0,DU145,Ethylparaben,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,21.0,14-21,CellPainting,2021018097.0
1.0,DU145,Diethylcarbamazine citrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,8.0,15-8,CellPainting,2021018097.0
1.0,DU145,Mebendazole,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,16.0,15-16,CellPainting,2021018097.0
1.0,DU145,Demeclocycline HCl,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,17.0,15-17,CellPainting,2021018097.0
1.0,DU145,Cefmenoxime hydrochloride,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,22.0,15-22,CellPainting,2021018097.0
1.0,DU145,Medrysone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Others,Others,16.0,5.0,16-5,CellPainting,2021018097.0
1.0,DU145,Povidone iodine,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,8.0,16-8,CellPainting,2021018097.0
1.0,DU145,Fenbufen,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Neuronal Signaling,16.0,21.0,16-21,CellPainting,2021018097.0
1.0,DU145,Ceftizoxime,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,1.0,3.0,1-3,CellPainting,2021018098.0
1.0,DU145,Piroctone Olamine,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,1.0,12.0,1-12,CellPainting,2021018098.0
1.0,DU145,Erythromycin thiocyanate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,1.0,14.0,1-14,CellPainting,2021018098.0
1.0,DU145,Lapatinib ditosylate monohydrate,EGFR inhibitor,1.0,10.0,known_query_cpd,Others,Others,1.0,16.0,1-16,CellPainting,2021018098.0
1.0,DU145,Sodium gualenate,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,2.0,6.0,2-6,CellPainting,2021018098.0
1.0,DU145,Lentinan,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,2.0,19.0,2-19,CellPainting,2021018098.0
1.0,DU145,SulfadiMethoxine sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,2.0,21.0,2-21,CellPainting,2021018098.0
1.0,DU145,Cefuroxime axetil,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,3.0,3.0,3-3,CellPainting,2021018098.0
1.0,DU145,Tolmetin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,3.0,5.0,3-5,CellPainting,2021018098.0
1.0,DU145,Flucloxacillin sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,3.0,9.0,3-9,CellPainting,2021018098.0
1.0,DU145,Imidocarb dipropionate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,3.0,12.0,3-12,CellPainting,2021018098.0
1.0,DU145,Cefazedone,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,3.0,13.0,3-13,CellPainting,2021018098.0
1.0,DU145,Delamanid,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,4.0,5.0,4-5,CellPainting,2021018098.0
1.0,DU145,Butoconazole,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,4.0,10.0,4-10,CellPainting,2021018098.0
1.0,DU145,Milbemycin Oxime,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,4.0,13.0,4-13,CellPainting,2021018098.0
1.0,DU145,Cefoxitin sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,5.0,5.0,5-5,CellPainting,2021018098.0
1.0,DU145,Potassium acetate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,5.0,7.0,5-7,CellPainting,2021018098.0
1.0,DU145,Cefetamet pivoxil hydrochloride,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,5.0,11.0,5-11,CellPainting,2021018098.0
1.0,DU145,Cephapirin Benzathine,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,5.0,13.0,5-13,CellPainting,2021018098.0
1.0,DU145,Azathramycin,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,5.0,21.0,5-21,CellPainting,2021018098.0
1.0,DU145,Ceftezole,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,5.0,22.0,5-22,CellPainting,2021018098.0
1.0,DU145,Avermectin B1,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,6.0,3.0,6-3,CellPainting,2021018098.0
1.0,DU145,Oxyclozanide,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,6.0,7.0,6-7,CellPainting,2021018098.0
1.0,DU145,Cefpodoxime proxetil,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,6.0,8.0,6-8,CellPainting,2021018098.0
1.0,DU145,Diflorasone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid receptor,Immunology & Inflammation,6.0,10.0,6-10,CellPainting,2021018098.0
1.0,DU145,Chloramphenicol sodium succinate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,6.0,18.0,6-18,CellPainting,2021018098.0
1.0,DU145,Cefcapene Pivoxil Hydrochloride,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,7.0,7-7,CellPainting,2021018098.0
1.0,DU145,Benzylpenicillin potassium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,10.0,7-10,CellPainting,2021018098.0
1.0,DU145,Nicarbazin,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,11.0,7-11,CellPainting,2021018098.0
1.0,DU145,Robenidine Hydrochoride,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,13.0,7-13,CellPainting,2021018098.0
1.0,DU145,sulfaisodimidine,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,7.0,22.0,7-22,CellPainting,2021018098.0
1.0,DU145,Bendazac,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,8.0,10.0,8-10,CellPainting,2021018098.0
1.0,DU145,p-Anisaldehyde,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,8.0,19.0,8-19,CellPainting,2021018098.0
1.0,DU145,Propacetamol hydrochloride,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Others,Others,9.0,11.0,9-11,CellPainting,2021018098.0
1.0,DU145,Diazolidinyl urea,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,9.0,22.0,9-22,CellPainting,2021018098.0
1.0,DU145,Cefminox Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,10.0,8.0,10-8,CellPainting,2021018098.0
1.0,DU145,Benorylate,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,10.0,11.0,10-11,CellPainting,2021018098.0
1.0,DU145,Mupirocin calcium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,10.0,15.0,10-15,CellPainting,2021018098.0
1.0,DU145,Osimertinib mesylate,EGFR inhibitor,1.0,10.0,known_query_cpd,EGFR,Protein Tyrosine Kinase,10.0,17.0,10-17,CellPainting,2021018098.0
1.0,DU145,Meropenem Trihydrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,11.0,7.0,11-7,CellPainting,2021018098.0
1.0,DU145,Enoxacin Sesquihydrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,11.0,10.0,11-10,CellPainting,2021018098.0
1.0,DU145,Neticonazole Hydrochloride,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,11.0,13.0,11-13,CellPainting,2021018098.0
1.0,DU145,Ceftezole sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,12.0,6.0,12-6,CellPainting,2021018098.0
1.0,DU145,Cefpiramide sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,12.0,8.0,12-8,CellPainting,2021018098.0
1.0,DU145,Clonixin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,12.0,11.0,12-11,CellPainting,2021018098.0
1.0,DU145,Curculigoside,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,12.0,22.0,12-22,CellPainting,2021018098.0
1.0,DU145,Faropenem Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,7.0,13-7,CellPainting,2021018098.0
1.0,DU145,Naproxen,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,COX,Immunology & Inflammation,13.0,8.0,13-8,CellPainting,2021018098.0
1.0,DU145,Sulfamethazine Sodium Salt,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,10.0,13-10,CellPainting,2021018098.0
1.0,DU145,Sulfamethoxazole sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,11.0,13-11,CellPainting,2021018098.0
1.0,DU145,Cefathiamidine,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,13.0,13-13,CellPainting,2021018098.0
1.0,DU145,Ufenamate,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,13.0,18.0,13-18,CellPainting,2021018098.0
1.0,DU145,Lincomycin Hydrochloride Monohydrate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,22.0,13-22,CellPainting,2021018098.0
1.0,DU145,Sulbenicillin Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,6.0,14-6,CellPainting,2021018098.0
1.0,DU145,Ceftiofur,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,8.0,14-8,CellPainting,2021018098.0
1.0,DU145,Febantel,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,14.0,19.0,14-19,CellPainting,2021018098.0
1.0,DU145,Aucubin,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,14.0,22.0,14-22,CellPainting,2021018098.0
1.0,DU145,Dalbavancin,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,7.0,15-7,CellPainting,2021018098.0
1.0,DU145,4-Aminosalicylic acid,cyclooxygenase inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,10.0,15-10,CellPainting,2021018098.0
1.0,DU145,Cefodizime Sodium,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,11.0,15-11,CellPainting,2021018098.0
1.0,DU145,Cefotiam hydrochloride,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,3.0,16-3,CellPainting,2021018098.0
1.0,DU145,Sultamicillin Tosylate,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,16.0,16-16,CellPainting,2021018098.0
1.0,DU145,Rafoxanide,bacterial cell wall synthesis inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,19.0,16-19,CellPainting,2021018098.0
1.0,DU145,Docetaxel,tubulin polymerization inhibitor,1.0,5.0,reference_cpd,Microtubules,MT depolymerization,3.0,4.0,3-4,CellPainting,2021018100.0
1.0,DU145,Epothilone B,tubulin polymerization inhibitor,1.0,0.008,reference_cpd,Microtubules,MT depolymerization,3.0,5.0,3-5,CellPainting,2021018100.0
1.0,DU145,Nocodazole,tubulin polymerization inhibitor,1.0,5.0,reference_cpd,β-tubulin,MT polymerization,3.0,6.0,3-6,CellPainting,2021018100.0
1.0,DU145,Docetaxel,tubulin polymerization inhibitor,2.0,1.0,reference_cpd,Microtubules,MT depolymerization,4.0,4.0,4-4,CellPainting,2021018100.0
1.0,DU145,Epothilone B,tubulin polymerization inhibitor,2.0,5.0,reference_cpd,Microtubules,MT depolymerization,4.0,5.0,4-5,CellPainting,2021018100.0
1.0,DU145,Nocodazole,tubulin polymerization inhibitor,2.0,1.0,reference_cpd,β-tubulin,MT polymerization,4.0,6.0,4-6,CellPainting,2021018100.0
1.0,DU145,Docetaxel,tubulin polymerization inhibitor,3.0,0.2,reference_cpd,Microtubules,MT depolymerization,5.0,4.0,5-4,CellPainting,2021018100.0
1.0,DU145,Epothilone B,tubulin polymerization inhibitor,3.0,1.0,reference_cpd,Microtubules,MT depolymerization,5.0,5.0,5-5,CellPainting,2021018100.0
1.0,DU145,Nocodazole,tubulin polymerization inhibitor,3.0,0.2,reference_cpd,β-tubulin,MT polymerization,5.0,6.0,5-6,CellPainting,2021018100.0
1.0,DU145,Docetaxel,tubulin polymerization inhibitor,4.0,0.04,reference_cpd,Microtubules,MT depolymerization,6.0,4.0,6-4,CellPainting,2021018100.0
1.0,DU145,Epothilone B,tubulin polymerization inhibitor,4.0,0.2,reference_cpd,Microtubules,MT depolymerization,6.0,5.0,6-5,CellPainting,2021018100.0
1.0,DU145,Nocodazole,tubulin polymerization inhibitor,4.0,0.04,reference_cpd,β-tubulin,MT polymerization,6.0,6.0,6-6,CellPainting,2021018100.0
