dataset,top_n,gene_mode,modality,acc_mean,acc_std,f1_mean,f1_std,auroc_mean,auroc_std,topk_mean,topk_std
LINCS,978,random,Early Fusion,0.26420306795108883,0.08625403239392979,0.24158551239666717,0.0865857763288459,0.6805597292549646,0.04280023393348153,0.39272321136970395,0.06459470133621537
LINCS,978,random,GE,0.2518526995170719,0.09472224496963623,0.23763489252315573,0.08723271870866305,0.6789677069212628,0.041352276103994265,0.38221839798332724,0.09305356613285867
LINCS,978,random,Late Fusion,0.2543631094296625,0.10328133921657884,0.23230308147965065,0.09369378670643981,0.6706836146099199,0.047991350038634056,0.36626890821631297,0.10396642522205687
LINCS,978,ranked,CP,0.24242585744910325,0.10238545089780655,0.21810447584375176,0.0997864679937605,0.6540971453054034,0.06819994350634036,0.3538161797338559,0.09443530925019299
LINCS,978,ranked,Early Fusion,0.26569391654985497,0.09140555942128885,0.23933502358582737,0.1004230972141275,0.6800006125183448,0.05557054002624345,0.3777463143278849,0.08117207406630021
LINCS,978,ranked,GE,0.25958373558101877,0.0850045595106122,0.24269705553695137,0.09090602344837473,0.6877828378758396,0.04757644142762173,0.38203623461358205,0.07550063953171555
LINCS,978,ranked,Late Fusion,0.2542282667262668,0.09560699902993383,0.23422633826147027,0.09374486442770265,0.6727594945027849,0.05528689539938994,0.3572210068215169,0.08346079293114583
LINCS,978,wilcoxon_union,CP,0.24242585744910325,0.10238545089780655,0.21810447584375176,0.0997864679937605,0.6540971453054034,0.06819994350634036,0.3538161797338559,0.09443530925019299
LINCS,978,wilcoxon_union,Early Fusion,0.28816212388731455,0.10100383105229414,0.274165626669319,0.10276159192429264,0.703523677860329,0.04961415698392525,0.41090038016402114,0.07994460259052835
LINCS,978,wilcoxon_union,GE,0.2531605832697995,0.0946496934304757,0.24488233541112447,0.09101449491096913,0.6987298340695354,0.05249684517875666,0.39994189074881825,0.0623345098139987
LINCS,978,wilcoxon_union,Late Fusion,0.24645912195634806,0.10717699962449533,0.2347312905535245,0.10770282644562615,0.6844070602641773,0.06074834577767796,0.3796657747956395,0.09242304397856389
