UsedWells,Cell_Line,Compound,Compound_Category,Dose_Category,Dose,Compound_Usage,Target,Pathway,RowID,ColID,WellID,Markers,PlateID
1.0,ALS-WT,Atorvastatin Calcium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,3.0,12.0,3-12,CellPainting,2021018172.0
1.0,ALS-WT,Ixazomib Citrate (MLN9708),proteasome inhibitor,1.0,10.0,known_query_cpd,Proteasome,Proteases,4.0,4.0,4-4,CellPainting,2021018172.0
1.0,ALS-WT,Idelalisib (CAL-101. GS-1101),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,4.0,6.0,4-6,CellPainting,2021018172.0
1.0,ALS-WT,Simvastatin,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,5.0,15.0,5-15,CellPainting,2021018172.0
1.0,ALS-WT,Sapitinib (AZD8931),EGFR inhibitor,1.0,10.0,known_query_cpd,EGFR.HER2,Protein Tyrosine Kinase,6.0,4.0,6-4,CellPainting,2021018172.0
1.0,ALS-WT,Rosuvastatin Calcium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,7.0,22.0,7-22,CellPainting,2021018172.0
1.0,ALS-WT,R406,SYK inhibitor,1.0,10.0,known_query_cpd,FLT3.Syk,Angiogenesis,8.0,4.0,8-4,CellPainting,2021018172.0
1.0,ALS-WT,Methylprednisolone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor.Immunology & Inflammation related,Endocrinology & Hormones,9.0,5.0,9-5,CellPainting,2021018172.0
1.0,ALS-WT,Enoxacin,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,9.0,9.0,9-9,CellPainting,2021018172.0
1.0,ALS-WT,Levosulpiride,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,9.0,16.0,9-16,CellPainting,2021018172.0
1.0,ALS-WT,Givinostat (ITF2357),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Cytoskeletal Signaling,9.0,22.0,9-22,CellPainting,2021018172.0
1.0,ALS-WT,Chlorprothixene,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,11.0,11.0,11-11,CellPainting,2021018172.0
1.0,ALS-WT,Pantoprazole,ATPase inhibitor,1.0,10.0,known_query_cpd,Proton Pump,Transmembrane Transporters,11.0,16.0,11-16,CellPainting,2021018172.0
1.0,ALS-WT,Esomeprazole sodium,ATPase inhibitor,1.0,10.0,known_query_cpd,ATPase,Transmembrane Transporters,12.0,6.0,12-6,CellPainting,2021018172.0
1.0,ALS-WT,Fluvastatin Sodium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,12.0,9.0,12-9,CellPainting,2021018172.0
1.0,ALS-WT,Mometasone furoate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,12.0,17.0,12-17,CellPainting,2021018172.0
1.0,ALS-WT,Irinotecan HCl Trihydrate,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,14.0,4.0,14-4,CellPainting,2021018172.0
1.0,ALS-WT,Deflazacort,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,14.0,5.0,14-5,CellPainting,2021018172.0
1.0,ALS-WT,Triamcinolone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,14.0,11.0,14-11,CellPainting,2021018172.0
1.0,ALS-WT,Teniposide,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,15.0,13.0,15-13,CellPainting,2021018172.0
1.0,ALS-WT,Bexarotene,retinoid receptor agonist,1.0,10.0,known_query_cpd,Retinoid Receptor,Metabolism,15.0,14.0,15-14,CellPainting,2021018172.0
1.0,ALS-WT,Mitoxantrone 2HCl,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,1.0,17.0,1-17,CellPainting,2021018173.0
1.0,ALS-WT,Trifluoperazine 2HCl,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,2.0,20.0,2-20,CellPainting,2021018173.0
1.0,ALS-WT,Trametinib (GSK1120212),MEK inhibitor,1.0,10.0,known_query_cpd,MEK,MAPK,2.0,21.0,2-21,CellPainting,2021018173.0
1.0,ALS-WT,(S)-10-Hydroxycamptothecin,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,3.0,9.0,3-9,CellPainting,2021018173.0
1.0,ALS-WT,Dexamethasone Acetate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Autophagy.IL Receptor,Others,4.0,10.0,4-10,CellPainting,2021018173.0
1.0,ALS-WT,Catharanthine,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,AChR,Neuronal Signaling,4.0,20.0,4-20,CellPainting,2021018173.0
1.0,ALS-WT,Flavopiridol HCl,CDK inhibitor,1.0,10.0,known_query_cpd,CDK,Cell Cycle,4.0,21.0,4-21,CellPainting,2021018173.0
1.0,ALS-WT,Sapanisertib (INK 128. MLN0128),mTOR inhibitor,1.0,10.0,known_query_cpd,mTOR,PI3K/Akt/mTOR,5.0,10.0,5-10,CellPainting,2021018173.0
1.0,ALS-WT,Pravastatin sodium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,5.0,20.0,5-20,CellPainting,2021018173.0
1.0,ALS-WT,Beclomethasone dipropionate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,6.0,6.0,6-6,CellPainting,2021018173.0
1.0,ALS-WT,Fostamatinib (R788),SYK inhibitor,1.0,10.0,known_query_cpd,Syk,Angiogenesis,6.0,19.0,6-19,CellPainting,2021018173.0
1.0,ALS-WT,Dinaciclib (SCH727965),CDK inhibitor,1.0,10.0,known_query_cpd,CDK,Cell Cycle,7.0,6.0,7-6,CellPainting,2021018173.0
1.0,ALS-WT,Carfilzomib (PR-171),proteasome inhibitor,1.0,10.0,known_query_cpd,Proteasome,Proteases,7.0,12.0,7-12,CellPainting,2021018173.0
1.0,ALS-WT,Domperidone,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,7.0,13.0,7-13,CellPainting,2021018173.0
1.0,ALS-WT,Prednisolone Acetate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,8.0,11.0,8-11,CellPainting,2021018173.0
1.0,ALS-WT,Clobetasol propionate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,8.0,13.0,8-13,CellPainting,2021018173.0
1.0,ALS-WT,Fluocinonide,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,8.0,17.0,8-17,CellPainting,2021018173.0
1.0,ALS-WT,Resminostat,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,8.0,21.0,8-21,CellPainting,2021018173.0
1.0,ALS-WT,Alpelisib (BYL719),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,9.0,10.0,9-10,CellPainting,2021018173.0
1.0,ALS-WT,Cortisone acetate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,10.0,9.0,10-9,CellPainting,2021018173.0
1.0,ALS-WT,PF-04929113 (SNX-5422),HSP inhibitor,1.0,10.0,known_query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,10.0,19.0,10-19,CellPainting,2021018173.0
1.0,ALS-WT,Varlitinib,EGFR inhibitor,1.0,10.0,known_query_cpd,EGFR,Protein Tyrosine Kinase,11.0,4.0,11-4,CellPainting,2021018173.0
1.0,ALS-WT,Chlorpromazine HCl,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Potassium Channel.Dopamine Receptor,Neuronal Signaling,13.0,11.0,13-11,CellPainting,2021018173.0
1.0,ALS-WT,Fenbendazole,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,13.0,13-13,CellPainting,2021018173.0
1.0,ALS-WT,Icotinib,EGFR inhibitor,1.0,10.0,known_query_cpd,EGFR,Protein Tyrosine Kinase,13.0,14.0,13-14,CellPainting,2021018173.0
1.0,ALS-WT,Flumequine,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,14.0,16.0,14-16,CellPainting,2021018173.0
1.0,ALS-WT,Dacomitinib (PF299804. PF299),EGFR inhibitor,1.0,10.0,known_query_cpd,EGFR,Protein Tyrosine Kinase,14.0,21.0,14-21,CellPainting,2021018173.0
1.0,ALS-WT,CUDC-907,PI3K inhibitor,1.0,10.0,known_query_cpd,HDAC.PI3K,Cytoskeletal Signaling,15.0,4.0,15-4,CellPainting,2021018173.0
1.0,ALS-WT,Fluocinolone Acetonide,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,15.0,13.0,15-13,CellPainting,2021018173.0
1.0,ALS-WT,Pazufloxacin mesylate,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,22.0,16-22,CellPainting,2021018173.0
1.0,ALS-WT,Histamine,histamine receptor agonist,1.0,10.0,known_query_cpd,Histamine Receptor,Immunology & Inflammation,1.0,4.0,1-4,CellPainting,2021018174.0
1.0,ALS-WT,Ouabain,ATPase inhibitor,1.0,10.0,known_query_cpd,Sodium Channel,Transmembrane Transporters,1.0,12.0,1-12,CellPainting,2021018174.0
1.0,ALS-WT,Difluprednate,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Others,Others,2.0,8.0,2-8,CellPainting,2021018174.0
1.0,ALS-WT,Histamine 2HCl,histamine receptor agonist,1.0,10.0,known_query_cpd,Histamine Receptor,Neuronal Signaling,2.0,12.0,2-12,CellPainting,2021018174.0
1.0,ALS-WT,Droperidol,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,4.0,8.0,4-8,CellPainting,2021018174.0
1.0,ALS-WT,Vindoline,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,5.0,4.0,5-4,CellPainting,2021018174.0
1.0,ALS-WT,Halcinonide,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Immunology & Inflammation related,Immunology & Inflammation,6.0,8.0,6-8,CellPainting,2021018174.0
1.0,ALS-WT,Guanidine HCl,HSP inhibitor,1.0,10.0,known_query_cpd,Others,Others,7.0,22.0,7-22,CellPainting,2021018174.0
1.0,ALS-WT,Flumethasone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid Receptor,Endocrinology & Hormones,8.0,6.0,8-6,CellPainting,2021018174.0
1.0,ALS-WT,Dexlansoprazole,ATPase inhibitor,1.0,10.0,known_query_cpd,Proton Pump,Transmembrane Transporters,8.0,8.0,8-8,CellPainting,2021018174.0
1.0,ALS-WT,Griseofulvin,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,9.0,22.0,9-22,CellPainting,2021018174.0
1.0,ALS-WT,Tetrahydropalmatine hydrochloride,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Others,Others,12.0,11.0,12-11,CellPainting,2021018174.0
1.0,ALS-WT,(-)-Arctigenin,MEK inhibitor,1.0,10.0,known_query_cpd,Others,Others,12.0,15.0,12-15,CellPainting,2021018174.0
1.0,ALS-WT,Valproic acid,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,12.0,19.0,12-19,CellPainting,2021018174.0
1.0,ALS-WT,Sodium Phenylbutyrate,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,DNA Damage,14.0,12.0,14-12,CellPainting,2021018174.0
1.0,ALS-WT,Hydroxy Camptothecine,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,14.0,15.0,14-15,CellPainting,2021018174.0
1.0,ALS-WT,Flupenthixol dihydrochloride,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor.Adrenergic Receptor,Neuronal Signaling,15.0,7.0,15-7,CellPainting,2021018174.0
1.0,ALS-WT,Procaine HCl,HMGCR inhibitor,1.0,10.0,known_query_cpd,NMDAR.Sodium Channel.AChR,Transmembrane Transporters,15.0,12.0,15-12,CellPainting,2021018174.0
1.0,ALS-WT,Amodiaquine dihydrochloride dihydrate,histamine receptor agonist,1.0,10.0,known_query_cpd,Transferase.Histone Methyltransferase,Epigenetics,1.0,14.0,1-14,CellPainting,2021018175.0
1.0,ALS-WT,Alizapride HCl,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,1.0,15.0,1-15,CellPainting,2021018175.0
1.0,ALS-WT,Lidocaine hydrochloride,histamine receptor agonist,1.0,10.0,known_query_cpd,EGFR,Angiogenesis,2.0,8.0,2-8,CellPainting,2021018175.0
1.0,ALS-WT,Digoxin,ATPase inhibitor,1.0,10.0,known_query_cpd,Sodium Channel,Transmembrane Transporters,3.0,21.0,3-21,CellPainting,2021018175.0
1.0,ALS-WT,Procaine,HMGCR inhibitor,1.0,10.0,known_query_cpd,Sodium Channel,Transmembrane Transporters,4.0,8.0,4-8,CellPainting,2021018175.0
1.0,ALS-WT,Cinoxacin,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Others,Others,4.0,11.0,4-11,CellPainting,2021018175.0
1.0,ALS-WT,Fluphenazine dihydrochloride,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,GPCR & G Protein,5.0,10.0,5-10,CellPainting,2021018175.0
1.0,ALS-WT,Vinorelbine Tartrate,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,5.0,17.0,5-17,CellPainting,2021018175.0
1.0,ALS-WT,Tamibarotene,retinoid receptor agonist,1.0,10.0,known_query_cpd,Retinoid Receptor,Metabolism,7.0,15.0,7-15,CellPainting,2021018175.0
1.0,ALS-WT,Itopride hydrochloride,dopamine receptor antagonist,1.0,10.0,known_query_cpd,AChR,Neuronal Signaling,7.0,18.0,7-18,CellPainting,2021018175.0
1.0,ALS-WT,Prochlorperazine dimaleate salt,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,7.0,20.0,7-20,CellPainting,2021018175.0
1.0,ALS-WT,Azaperone,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,9.0,7.0,9-7,CellPainting,2021018175.0
1.0,ALS-WT,Sulpiride,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,12.0,4.0,12-4,CellPainting,2021018175.0
1.0,ALS-WT,Ciclesonide,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Others,Others,13.0,22.0,13-22,CellPainting,2021018175.0
1.0,ALS-WT,Perphenazine,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Dopamine Receptor,Neuronal Signaling,14.0,16.0,14-16,CellPainting,2021018175.0
1.0,ALS-WT,Mevastatin,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,15.0,7.0,15-7,CellPainting,2021018175.0
1.0,ALS-WT,Mebendazole,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,16.0,15-16,CellPainting,2021018175.0
1.0,ALS-WT,Medrysone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Others,Others,16.0,5.0,16-5,CellPainting,2021018175.0
1.0,ALS-WT,Pimozide,dopamine receptor antagonist,1.0,10.0,known_query_cpd,Others,Others,16.0,9.0,16-9,CellPainting,2021018175.0
1.0,ALS-WT,Lapatinib ditosylate monohydrate,EGFR inhibitor,1.0,10.0,known_query_cpd,Others,Others,1.0,16.0,1-16,CellPainting,2021018176.0
1.0,ALS-WT,Chlorprothixene hydrochloride,dopamine receptor antagonist,1.0,10.0,known_query_cpd,AmpC Beta-Lactamase,Antipsychotic,4.0,16.0,4-16,CellPainting,2021018176.0
1.0,ALS-WT,Diflorasone,glucocorticoid receptor agonist,1.0,10.0,known_query_cpd,Glucocorticoid receptor,Immunology & Inflammation,6.0,10.0,6-10,CellPainting,2021018176.0
1.0,ALS-WT,Pixantrone Maleate,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,10.0,13.0,10-13,CellPainting,2021018176.0
